user,vote,star,date,comments
惟吾德馨,0,5,2017-03-25,非常牛气的一本书，看完有种醒悟的感觉，佩服作者的讲述能力，思维缜密可谓多领域精通，受益良多，赞～
湖心问雪,0,4,2017-04-22,刚好读这本书的时候准备着入职的事情，结果这本书可能就是自己今年读得最长时间的一本书了。从骨子里自己还是一个比较保守的人，尤其是看到最后数据主义的时候内心毫无波动，甚至隐隐觉得有点好笑，当然也不能说是全然没有收获，就像书中最后说道的，这本书只是希望能够让目光看得更开拓一些，而不是变得局限和狭隘，而且本来预测未来这件事情就不是正常人能够做到的，书中前面说到的资本主义和共产主义与知识悖论的故事就说明了这些，而数据主义会不会也是另一个知识悖论下的牺牲品谁知道呢？不过依赖确实是很可怕的一件事情，就说自己所在的周边，对于给予自己便利的事物，大家基本上都是来者不拒，所以作者所描述的愿景其实还是很有可能实现的，只是有时候想到真到那个时候，自己也许只是过得比较舒服的笼中鸡而已吧...至于悲哀与否倒是另说。
frank1127,0,4,2017-07-08,在古代，力量来自有权获得资料。而到今天，力量却是来自知道该忽略什么。
子陵,0,3,2017-04-02,人们之所以不愿改变，是因为害怕未知。但历史唯一不变的事实，就是一切都会改变。
皕卅廿,0,2,2017-04-26,不好看 不如凯文凯利 看不下去
奇,0,4,2017-02-27,不错的一本书，智能，意识，算法。感觉算法这个词不是很合适，太狭义，书中这个词更加广义。
青青子衿,1,3,2017-03-28,前承《人类简史》的总结、补充和延伸，算是在前作基础上对人类未来的分析、展望和预测，略显啰嗦。人类从认知革命脱离动物性，到人文革命为神和宗教祛魅，给人性赋予了“独特的”灵魂、心灵和自我意识，在追寻不死、幸福和神性的过程中，人工智能和超人类的出现，最后反而动摇了最初想要实现的人文主义的信念基础，数据凌驾于人文之上。20170312-
月小坎,0,5,2017-10-20,科学从来不是一把双刃剑，而科技是指向弱者的剑。
Havoc,0,4,2017-07-23,很有启发性，虽然大段内容都是对认知科学和人工智能“旧闻”的分析和堆砌，并且有时脑洞开得太大，几乎像是科幻作品的世界设定
peter.T,0,3,2017-03-20,读《人类简史》的时候惊异于作者知识面之广，现在读到《未来简史》才确信作者的知识体系也主要是集中在生物学及人类学这两块，人怎么可能所有的方方面面都研究透彻呢，这才合理嘛。《未来简史》谈到人工智能和生物科技改变世界，这仅是在自己的研究视角内提出其重要性，难保别的专家在他们的视角也可以提出该领域改变世界的重要性，所以姑且算看看罢了。其次，如果生物真是算法，那我们所追求的人生意义的价值观念恐怕都得颠覆，前两天看《金刚经》思考的时候脑子里忽然冒出《人类简史》中的观点，如果人类本身只是生物学中的血肉，如果我们的思维也只是一种高级算法，那各种哲学、冥想、生命的意义等等等等岂不是忽然毫无意义了？最后，谈到大数据，最后两章不断提到谷歌等大数据、人工智能，有人的社会就不会这么简单，想想《黑镜》，似乎更为恐惧。
辛西娅,0,4,2017-04-25,神人的确存在
城外,0,3,2017-04-14,没有读《人类简史》时的惊艳，只是重复别人的观点，重复自身
秦川不知,0,5,2017-09-14,刚看完《人类简史》，《未来简史》的前几章显得无趣得让人想摔iPad，第八章开始讲人类如何成为loser从食物链顶端退位，又刷新了很多新认知。放到整条历史时间轴来看，也许AI才是进化最成功的物种。
秋风,0,5,2018-01-24,数据革命，可以解释很多当下的事情。当生物与算法结合在一起，智能与意识分离，我们该何去何从？重要的不是预测未来，而是对未来趋势的把握与思考。
什么什么,0,4,2017-06-27,前面说了很多人类简史里面的口水话，差点弃了。放了一段时间之后再看还不错。
醒着,0,5,2017-01-18,宏大的想象力与可能性
小v分队,0,0,2017-03-13,和文曰小强一起看完的
唐布,0,5,2017-06-11,即使后1/3略仓促乏力
皇上您这是喜脉,0,4,2017-09-04,书中一些思想比较激进和独断，但是对于一些作者而言，写书的意义正是在于向世界表达和传播自己的意见
已注销,0,4,2017-04-28,知识如果不能改变行为，就没有用处。但知识一旦改变了行为，本身就立刻失去意义。我们拥有越多数据，对历史了解越深入，历史的轨迹就改变得越快，我们的知识也过时得越快。
扭屁股的柯基,0,5,2017-03-08,由永生，幸福，欲为神作为人类发现的轨迹和欲望动力作为切入点，预期了未来人类的发展趋势。书的中段利用以上的观点，说明了文字及权力的产生以及其影响力。人最终应该回归自身，自我感知，才能判断真实与虚幻，才会脱离那些被给予的构想而追求幸福。
宋先生,0,3,2017-04-13,未来总是比现在难写。但确实提供了一种思路。
曲以虞,1,3,2017-02-15,喜马拉雅听书，两天解决
江喜忘,0,5,2017-04-05,读书体验还蛮棒的，开始看《人类简史》了。
达达拉,165,2,2017-01-18,全篇通读了一遍，这么多打五分的都看过书么，完全就是过誉。这年头还有书托了。
听临,1,5,2017-08-14,"“让信息自由流动”，是一种信仰（第一位殉道者是Aaron（web.py, RSS)"
无颜,0,5,2017-01-18,脑洞大开，未来充满未知。企图以人类文明史和现有的知识去预知未来也是徒劳。不过作者确实扩充了我的脑容量。
槽点君Ezra,0,5,2017-01-26,感想有三，随便写写。【一】全书以“人类需要共同相信某个故事”为线索，用三大类不同的故事串起了古代、现代、未来。绝大多数人一生在一个故事里，只能用一种方法思考；很多人的涉猎广博是局限在一个（顶多两三个）故事中越挖越深。但男神作者似乎是能迅速get到一个故事的精髓，并不再深挖，就转头去了解另一个故事了，有点二八原理的味道。【二】就算从推理上知道未来不可控，但并不会人出来踩一脚刹车；相反资本主义的故事推着经济要找新的增长点，个人要让自己过得好也会去追求有前景也有钱景的领域。【三】所以反正我是去学数据分析和机器学习了。其实big history挺能提高格局——还有指导职业规划的作用。比市面上一众小家子气的职业规划的东西好太多了。格局格局格局。
周肆,0,4,2017-08-11,人类史就是，一个在以各种方式赋予人生意义的过程。
悠悠丝,0,3,2017-10-05,没有第一部人类简史惊艳，基本聚焦于人工智能与基因技术对未来人类的影响
CYde小橙子🍊,0,3,2017-03-10,前2/3其实就是《人类简史》的进一步解读，感觉和“未来”这个主题有些脱节，作者在后面说明：因为不能准确预测未来，所以分析当下人类社会的人文主义、自由主义，进而提出人类未来发展的大方向，并提出数据主义，认为算法和数据会在很多方面取代人类工作，智能和意识也将分裂，人朝着神的方向迈进。
阿圆圆～,0,4,2017-03-10,前三分之二都好无聊哦，基本都是人类简史里讲过的。感觉从第九章开始才进入正题…总之，未来就是算法和人工智能的天下，人类无所事事，既没有经济也没有军事价值。😂
斑柯,0,4,2017-03-05,未来简史包括了人类简史中的一些观点，看到最后对于数据主义的预测令人兴奋
Jay,0,4,2017-03-01,这本书真是看了好久。未来简史算是人类简史的重制版，重复部分有点多，历史的部分大幅减少，对于未来推理的部分相对增多。本书的重点内容🈶️：算法的重要性逐渐增加，人文主义将被新思潮取代，心智分离，永生快乐超人是未来要解决三大问题（因为我们已经控制了饥饿瘟疫和战争）。全书推理细致入微，环环相扣，画卷般描述了未来世界的景象，各种科幻电影和小说都会在其中找到熟悉的影子，种种预言言之有据，自成一家，让读者身临其境。作者文笔流畅，对历史有自己的独特认识，坐等他再写一本。
芜菁,0,3,2017-06-01,前半部分和《人类简史》重复的部分还是挺多的。/内容看似太过于有说服力以至于削弱了危机感，本质是神叨
null,0,4,2017-04-29,【21世纪经济学最重要的问题，可能就是多余的人能有什么功用。】通读全书，这句话感觉对我最有用。作者比较善于透过现象看本质。
Jolly,0,5,2017-12-14,非常棒，不觉得未来看起来魔幻，反而非常期待。
夏十九,0,3,2017-03-19,所以由自由人本主义建构的世界会不会因为技术的超前性而崩塌？越来越像爽文，点在作者用自己所及的靠谱或不靠谱的信息给每个人心里暗戳戳的欲要达到神性架起桥梁，使它看上去可得，或者曲里拐弯地近似。也不说完全不相信，就是觉得其心可诛(ಡωಡ)有很多与人类简史重复，感觉数据主义会栽在虚无感上
李白白,0,5,2017-03-03,给我的认知又升了一次级
Blue Dot,0,5,2017-09-22,数据与算法
杜子卿,1,5,2017-04-25,"“富人将长生不死，穷人将在电子游戏和毒品中愉快地度过一生。”

1.此书大多理论建立在意识是生物算法的假设上。
2.并没有太多考虑可控核聚变及太空殖民这两件事。
3.有相当大的篇幅和《人类简史》重复了。

瑕不掩瑜"
瑟瑟发抖王小明,0,5,2017-03-25,通过过去看到未来。
安安,0,4,2017-06-28,智人末世录
Tiberium,24,4,2017-01-28,没看春晚，读完了《未来简史》。写得挺好，不过对我这个惯常读认知科学，科幻和科学哲学的人而言，这本书里的所有内容都是我之前读过、想过、讨论过和写过的内容。当然，你国科技行业没文化，少不了又得大惊小怪一番。
一去,0,4,2017-05-01,这一部已经接近多维度科幻小说了，拥有精妙的设想和idea，跟小说不同的是作者旁征博引了很多学科的理论、数据、实验及事例来为观点进行佐证，可能不如小说放大冲突性的故事，但依然精彩绝伦，稍有瑕疵的是作者在科技发展上太不均匀，更偏重“接地气”的AI与互联网领域，星辰大海却鲜少涉及。
